1.[TCP] SourcePort:46474,DestinationPort:6334
1630.[TCP] SourcePort:44222,DestinationPort:108
1631.[TCP] SourcePort:443,DestinationPort:3444
1632.[TCP] SourcePort:443,DestinationPort:3444
1633.[TCP] SourcePort:443,DestinationPort:3444
1634.[TCP] SourcePort:1080,DestinationPort:4422
1635.[TCP] SourcePort:44222,DestinationPort:108
1636.[TCP] SourcePort:443,DestinationPort:3444
1637.[TCP] SourcePort:443,DestinationPort:3444
1638.[TCP] SourcePort:443,DestinationPort:3444
1639.[TCP] SourcePort:443,DestinationPort:3444
1640.[TCP] SourcePort:443,DestinationPort:3444
1641.[TCP] SourcePort:443,DestinationPort:3444
1642.[TCP] SourcePort:443,DestinationPort:3445
1643.[TCP] SourcePort:1080,DestinationPort:4423
1644.[TCP] SourcePort:44230,DestinationPort:108
1645.[TCP] SourcePort:443,DestinationPort:3445
1646.[TCP] SourcePort:1080,DestinationPort:4423
1647.[TCP] SourcePort:44230,DestinationPort:108
1648.[TCP] SourcePort:443,DestinationPort:3445
1649.[TCP] SourcePort:443,DestinationPort:3445
1650.[TCP] SourcePort:1080,DestinationPort:4423
1651.[TCP] SourcePort:44230,DestinationPort:108
1652.[TCP] SourcePort:443,DestinationPort:3445
1653.[TCP] SourcePort:1080,DestinationPort:4423
1654.[TCP] SourcePort:44230,DestinationPort:108
1655.[TCP] SourcePort:1080,DestinationPort:4423
1656.[TCP] SourcePort:44230,DestinationPort:108
1657.[TCP] SourcePort:443,DestinationPort:3445
1658.[TCP] SourcePort:443,DestinationPort:3445
1659.[TCP] SourcePort:1080,DestinationPort:4423
1660.[TCP] SourcePort:44230,DestinationPort:108
1661.[TCP] SourcePort:443,DestinationPort:3445
1662.[TCP] SourcePort:443,DestinationPort:3445
1663.[TCP] SourcePort:443,DestinationPort:3445
1664.[TCP] SourcePort:1080,DestinationPort:4423
1665.[TCP] SourcePort:44230,DestinationPort:108
1666.[TCP] SourcePort:1080,DestinationPort:4423
1667.[TCP] SourcePort:44230,DestinationPort:108
1668.[TCP] SourcePort:44210,DestinationPort:108
1669.[TCP] SourcePort:44252,DestinationPort:108
1670.[TCP] SourcePort:1080,DestinationPort:4425
1671.[TCP] SourcePort:44252,DestinationPort:108
1672.[TCP] SourcePort:44252,DestinationPort:108
1673.[TCP] SourcePort:1080,DestinationPort:4425
1674.[TCP] SourcePort:1080,DestinationPort:4425
1675.[TCP] SourcePort:44252,DestinationPort:108
1676.[TCP] SourcePort:44252,DestinationPort:108
1677.[TCP] SourcePort:1080,DestinationPort:4425
1678.[TCP] SourcePort:44252,DestinationPort:108
1679.[TCP] SourcePort:1080,DestinationPort:4421
1680.[TCP] SourcePort:1080,DestinationPort:4425
1681.[TCP] SourcePort:443,DestinationPort:3444
1682.[TCP] SourcePort:1080,DestinationPort:4421
1683.[TCP] SourcePort:44218,DestinationPort:108
1684.[TCP] SourcePort:443,DestinationPort:3444
1685.[TCP] SourcePort:443,DestinationPort:3444
1686.[TCP] SourcePort:443,DestinationPort:3444
1687.[TCP] SourcePort:443,DestinationPort:3444
1688.[TCP] SourcePort:443,DestinationPort:3444
1689.[TCP] SourcePort:1080,DestinationPort:4422
1690.[TCP] SourcePort:44222,DestinationPort:108
1691.[TCP] SourcePort:443,DestinationPort:3444
1692.[TCP] SourcePort:443,DestinationPort:3444
1693.[TCP] SourcePort:443,DestinationPort:3444
1694.[TCP] SourcePort:443,DestinationPort:3444
1695.[TCP] SourcePort:443,DestinationPort:3443
1696.[TCP] SourcePort:443,DestinationPort:3447
1697.[TCP] SourcePort:443,DestinationPort:3443
1698.[TCP] SourcePort:1080,DestinationPort:4421
1699.[TCP] SourcePort:44210,DestinationPort:108
1700.[TCP] SourcePort:443,DestinationPort:3443
1701.[TCP] SourcePort:443,DestinationPort:3443
1702.[TCP] SourcePort:1080,DestinationPort:4421
1703.[TCP] SourcePort:44210,DestinationPort:108
1704.[TCP] SourcePort:443,DestinationPort:3443
1705.[TCP] SourcePort:443,DestinationPort:3443
1706.[TCP] SourcePort:1080,DestinationPort:4421
1707.[TCP] SourcePort:44210,DestinationPort:108
1708.[TCP] SourcePort:443,DestinationPort:3443
1709.[TCP] SourcePort:1080,DestinationPort:4421
1710.[TCP] SourcePort:44210,DestinationPort:108
1711.[TCP] SourcePort:443,DestinationPort:3443
1712.[TCP] SourcePort:1080,DestinationPort:4421
1713.[TCP] SourcePort:44210,DestinationPort:108
1714.[TCP] SourcePort:1080,DestinationPort:4421
1715.[TCP] SourcePort:44210,DestinationPort:108
1716.[TCP] SourcePort:44210,DestinationPort:108
1717.[TCP] SourcePort:1080,DestinationPort:4421
1718.[TCP] SourcePort:443,DestinationPort:3444
1719.[TCP] SourcePort:443,DestinationPort:3444
1720.[TCP] SourcePort:443,DestinationPort:3444
1721.[TCP] SourcePort:1080,DestinationPort:4422
1722.[TCP] SourcePort:44222,DestinationPort:108
1723.[TCP] SourcePort:443,DestinationPort:3444
1724.[TCP] SourcePort:443,DestinationPort:3444
1725.[TCP] SourcePort:443,DestinationPort:3444
1726.[TCP] SourcePort:1080,DestinationPort:4422
1727.[TCP] SourcePort:44222,DestinationPort:108
1728.[TCP] SourcePort:443,DestinationPort:3444
1729.[TCP] SourcePort:1080,DestinationPort:4422
1730.[TCP] SourcePort:44222,DestinationPort:108
1731.[TCP] SourcePort:1080,DestinationPort:4422
1732.[TCP] SourcePort:44222,DestinationPort:108
1733.[TCP] SourcePort:443,DestinationPort:3444
1734.[TCP] SourcePort:1080,DestinationPort:4422
1735.[TCP] SourcePort:44222,DestinationPort:108
1736.[TCP] SourcePort:443,DestinationPort:3444
1737.[TCP] SourcePort:443,DestinationPort:3444
1738.[TCP] SourcePort:1080,DestinationPort:4422
1739.[TCP] SourcePort:44222,DestinationPort:108
1740.[TCP] SourcePort:443,DestinationPort:3444
1741.[TCP] SourcePort:1080,DestinationPort:4422
1742.[TCP] SourcePort:44222,DestinationPort:108
1743.[TCP] SourcePort:1080,DestinationPort:4422
1744.[TCP] SourcePort:44222,DestinationPort:108
1745.[TCP] SourcePort:44230,DestinationPort:108
1746.[TCP] SourcePort:1080,DestinationPort:4423
1747.[TCP] SourcePort:443,DestinationPort:3443
1748.[TCP] SourcePort:443,DestinationPort:3447
1749.[TCP] SourcePort:443,DestinationPort:3447
1750.[TCP] SourcePort:1080,DestinationPort:4425
1751.[TCP] SourcePort:443,DestinationPort:3447
1752.[TCP] SourcePort:44252,DestinationPort:108
1753.[TCP] SourcePort:1080,DestinationPort:4425
1754.[TCP] SourcePort:443,DestinationPort:3447
1755.[TCP] SourcePort:443,DestinationPort:3447
1756.[TCP] SourcePort:1080,DestinationPort:4425
1757.[TCP] SourcePort:44252,DestinationPort:108
1758.[TCP] SourcePort:44252,DestinationPort:108
1759.[TCP] SourcePort:1080,DestinationPort:4425
1760.[TCP] SourcePort:443,DestinationPort:3444
1761.[TCP] SourcePort:443,DestinationPort:3444
1762.[TCP] SourcePort:44252,DestinationPort:108
1763.[TCP] SourcePort:1080,DestinationPort:4425
1764.[TCP] SourcePort:44252,DestinationPort:108
1765.[TCP] SourcePort:1080,DestinationPort:4425
1766.[TCP] SourcePort:443,DestinationPort:3444
1767.[TCP] SourcePort:1080,DestinationPort:4422
1768.[TCP] SourcePort:44222,DestinationPort:108
1769.[TCP] SourcePort:443,DestinationPort:3444
1770.[TCP] SourcePort:443,DestinationPort:3444
1771.[TCP] SourcePort:1080,DestinationPort:4422
1772.[TCP] SourcePort:44222,DestinationPort:108
1773.[TCP] SourcePort:443,DestinationPort:3444
1774.[TCP] SourcePort:1080,DestinationPort:4422
1775.[TCP] SourcePort:44222,DestinationPort:108
1776.[TCP] SourcePort:443,DestinationPort:3444
1777.[TCP] SourcePort:1080,DestinationPort:4422
1778.[TCP] SourcePort:44222,DestinationPort:108
1779.[TCP] SourcePort:443,DestinationPort:3444
1780.[TCP] SourcePort:1080,DestinationPort:4422
1781.[TCP] SourcePort:44222,DestinationPort:108
1782.[TCP] SourcePort:1080,DestinationPort:4422
1783.[TCP] SourcePort:44222,DestinationPort:108
1784.[TCP] SourcePort:443,DestinationPort:3445
1785.[TCP] SourcePort:1080,DestinationPort:4423
1786.[TCP] SourcePort:44230,DestinationPort:108
1787.[TCP] SourcePort:443,DestinationPort:3445
1788.[TCP] SourcePort:443,DestinationPort:3445
1789.[TCP] SourcePort:443,DestinationPort:3445
1790.[TCP] SourcePort:1080,DestinationPort:4423
1791.[TCP] SourcePort:443,DestinationPort:3445
1792.[TCP] SourcePort:44230,DestinationPort:108
1793.[TCP] SourcePort:1080,DestinationPort:4423
1794.[TCP] SourcePort:44230,DestinationPort:108
1795.[TCP] SourcePort:443,DestinationPort:3445
1796.[TCP] SourcePort:443,DestinationPort:3445
1797.[TCP] SourcePort:1080,DestinationPort:4423
1798.[TCP] SourcePort:44230,DestinationPort:108
1799.[TCP] SourcePort:443,DestinationPort:3445
1800.[TCP] SourcePort:443,DestinationPort:3445
1801.[TCP] SourcePort:443,DestinationPort:3445
1802.[TCP] SourcePort:1080,DestinationPort:4423
1803.[TCP] SourcePort:44230,DestinationPort:108
1804.[TCP] SourcePort:1080,DestinationPort:4423
1805.[TCP] SourcePort:44230,DestinationPort:108
1806.[TCP] SourcePort:443,DestinationPort:3444
1807.[TCP] SourcePort:1080,DestinationPort:4421
1808.[TCP] SourcePort:44218,DestinationPort:108
1809.[TCP] SourcePort:443,DestinationPort:3447
1810.[TCP] SourcePort:1080,DestinationPort:4425
1811.[TCP] SourcePort:443,DestinationPort:3447
1812.[TCP] SourcePort:1080,DestinationPort:4425
1813.[TCP] SourcePort:44252,DestinationPort:108
1814.[TCP] SourcePort:44252,DestinationPort:108
1815.[TCP] SourcePort:1080,DestinationPort:4425
1816.[TCP] SourcePort:443,DestinationPort:3447
1817.[TCP] SourcePort:443,DestinationPort:3447
1818.[TCP] SourcePort:1080,DestinationPort:4425
1819.[TCP] SourcePort:443,DestinationPort:3447
1820.[TCP] SourcePort:443,DestinationPort:3447
1821.[TCP] SourcePort:443,DestinationPort:3447
1822.[TCP] SourcePort:1080,DestinationPort:4425
1823.[TCP] SourcePort:44252,DestinationPort:108
1824.[TCP] SourcePort:44252,DestinationPort:108
1825.[TCP] SourcePort:1080,DestinationPort:4425
1826.[TCP] SourcePort:443,DestinationPort:3445
1827.[TCP] SourcePort:1080,DestinationPort:4423
1828.[TCP] SourcePort:44230,DestinationPort:108
1829.[TCP] SourcePort:443,DestinationPort:3445
1830.[TCP] SourcePort:443,DestinationPort:3445
1831.[TCP] SourcePort:443,DestinationPort:3445
1832.[TCP] SourcePort:443,DestinationPort:3445
1833.[TCP] SourcePort:1080,DestinationPort:4423
1834.[TCP] SourcePort:44230,DestinationPort:108
1835.[TCP] SourcePort:443,DestinationPort:3445
1836.[TCP] SourcePort:1080,DestinationPort:4423
1837.[TCP] SourcePort:44230,DestinationPort:108
1838.[TCP] SourcePort:443,DestinationPort:3445
1839.[TCP] SourcePort:1080,DestinationPort:4423
1840.[TCP] SourcePort:44230,DestinationPort:108
1841.[TCP] SourcePort:443,DestinationPort:3445
1842.[TCP] SourcePort:1080,DestinationPort:4423
1843.[TCP] SourcePort:44230,DestinationPort:108
1844.[TCP] SourcePort:443,DestinationPort:3445
1845.[TCP] SourcePort:443,DestinationPort:3445
1846.[TCP] SourcePort:1080,DestinationPort:4423
1847.[TCP] SourcePort:44230,DestinationPort:108
1848.[TCP] SourcePort:443,DestinationPort:3445
1849.[TCP] SourcePort:1080,DestinationPort:4423
1850.[TCP] SourcePort:44230,DestinationPort:108
1851.[TCP] SourcePort:443,DestinationPort:3445
1852.[TCP] SourcePort:1080,DestinationPort:4423
1853.[TCP] SourcePort:44230,DestinationPort:108
1854.[TCP] SourcePort:443,DestinationPort:3444
1855.[TCP] SourcePort:1080,DestinationPort:4421
1856.[TCP] SourcePort:44218,DestinationPort:108
1857.[TCP] SourcePort:443,DestinationPort:3444
1858.[TCP] SourcePort:1080,DestinationPort:4421
1859.[TCP] SourcePort:44218,DestinationPort:108
1860.[TCP] SourcePort:443,DestinationPort:5521
1861.[TCP] SourcePort:443,DestinationPort:3447
1862.[TCP] SourcePort:443,DestinationPort:3445
1863.[TCP] SourcePort:1080,DestinationPort:4423
1864.[TCP] SourcePort:44230,DestinationPort:108
1865.[TCP] SourcePort:443,DestinationPort:3445
1866.[TCP] SourcePort:1080,DestinationPort:4423
1867.[TCP] SourcePort:44230,DestinationPort:108
1868.[TCP] SourcePort:443,DestinationPort:3445
1869.[TCP] SourcePort:443,DestinationPort:3445
1870.[TCP] SourcePort:1080,DestinationPort:4423
1871.[TCP] SourcePort:44230,DestinationPort:108
1872.[TCP] SourcePort:443,DestinationPort:3445
1873.[TCP] SourcePort:443,DestinationPort:3445
1874.[TCP] SourcePort:1080,DestinationPort:4423
1875.[TCP] SourcePort:44230,DestinationPort:108
1876.[TCP] SourcePort:1080,DestinationPort:4423
1877.[TCP] SourcePort:44230,DestinationPort:108
1878.[TCP] SourcePort:443,DestinationPort:3445
1879.[TCP] SourcePort:443,DestinationPort:3445
1880.[TCP] SourcePort:443,DestinationPort:3445
1881.[TCP] SourcePort:1080,DestinationPort:4423
1882.[TCP] SourcePort:44230,DestinationPort:108
1883.[TCP] SourcePort:1080,DestinationPort:4423
1884.[TCP] SourcePort:44230,DestinationPort:108
1885.[TCP] SourcePort:443,DestinationPort:3445
1886.[TCP] SourcePort:443,DestinationPort:3445
1887.[TCP] SourcePort:1080,DestinationPort:4423
1888.[TCP] SourcePort:44230,DestinationPort:108
1889.[TCP] SourcePort:443,DestinationPort:3445
1890.[TCP] SourcePort:1080,DestinationPort:4423
1891.[TCP] SourcePort:44230,DestinationPort:108
1892.[TCP] SourcePort:1080,DestinationPort:4423
1893.[TCP] SourcePort:44230,DestinationPort:108
1894.[TCP] SourcePort:44222,DestinationPort:108
1895.[TCP] SourcePort:1080,DestinationPort:4422
1896.[TCP] SourcePort:443,DestinationPort:3444
1897.[TCP] SourcePort:1080,DestinationPort:4421
1898.[TCP] SourcePort:44218,DestinationPort:108
1899.[TCP] SourcePort:443,DestinationPort:3444
1900.[TCP] SourcePort:443,DestinationPort:3444
1901.[TCP] SourcePort:1080,DestinationPort:4421
1902.[TCP] SourcePort:44218,DestinationPort:108
1903.[TCP] SourcePort:1080,DestinationPort:4421
1904.[TCP] SourcePort:44218,DestinationPort:108
1905.[TCP] SourcePort:443,DestinationPort:3445
1906.[TCP] SourcePort:1080,DestinationPort:4423
1907.[TCP] SourcePort:44230,DestinationPort:108
1908.[TCP] SourcePort:443,DestinationPort:3444
1909.[TCP] SourcePort:1080,DestinationPort:4422
1910.[TCP] SourcePort:44222,DestinationPort:108
1911.[TCP] SourcePort:443,DestinationPort:3444
1912.[TCP] SourcePort:443,DestinationPort:3444
1913.[TCP] SourcePort:1080,DestinationPort:4422
1914.[TCP] SourcePort:44222,DestinationPort:108
1915.[TCP] SourcePort:443,DestinationPort:3444
1916.[TCP] SourcePort:1080,DestinationPort:4422
1917.[TCP] SourcePort:44222,DestinationPort:108
1918.[TCP] SourcePort:443,DestinationPort:3444
1919.[TCP] SourcePort:443,DestinationPort:3444
1920.[TCP] SourcePort:443,DestinationPort:3444
1921.[TCP] SourcePort:443,DestinationPort:3444
1922.[TCP] SourcePort:1080,DestinationPort:4422
1923.[TCP] SourcePort:44222,DestinationPort:108
1924.[TCP] SourcePort:443,DestinationPort:3444
1925.[TCP] SourcePort:1080,DestinationPort:4422
1926.[TCP] SourcePort:44222,DestinationPort:108
1927.[TCP] SourcePort:443,DestinationPort:3444
1928.[TCP] SourcePort:1080,DestinationPort:4422
1929.[TCP] SourcePort:44222,DestinationPort:108
1930.[TCP] SourcePort:1080,DestinationPort:4422
1931.[TCP] SourcePort:44222,DestinationPort:108
1932.[TCP] SourcePort:443,DestinationPort:3445
1933.[TCP] SourcePort:1080,DestinationPort:4423
1934.[TCP] SourcePort:44230,DestinationPort:108
1935.[TCP] SourcePort:443,DestinationPort:3445
1936.[TCP] SourcePort:1080,DestinationPort:4423
1937.[TCP] SourcePort:44230,DestinationPort:108
1938.[TCP] SourcePort:443,DestinationPort:3444
1939.[TCP] SourcePort:1080,DestinationPort:4421
1940.[TCP] SourcePort:44218,DestinationPort:108
1941.[TCP] SourcePort:443,DestinationPort:3444
1942.[TCP] SourcePort:1080,DestinationPort:4421
1943.[TCP] SourcePort:44218,DestinationPort:108
1944.[TCP] SourcePort:443,DestinationPort:3444
1945.[TCP] SourcePort:443,DestinationPort:3445
1946.[TCP] SourcePort:1080,DestinationPort:4421
1947.[TCP] SourcePort:44218,DestinationPort:108
1948.[TCP] SourcePort:443,DestinationPort:3445
1949.[TCP] SourcePort:1080,DestinationPort:4423
1950.[TCP] SourcePort:44230,DestinationPort:108
1951.[TCP] SourcePort:443,DestinationPort:3445
1952.[TCP] SourcePort:1080,DestinationPort:4423
1953.[TCP] SourcePort:44230,DestinationPort:108
1954.[TCP] SourcePort:443,DestinationPort:3445
1955.[TCP] SourcePort:1080,DestinationPort:4423
1956.[TCP] SourcePort:44230,DestinationPort:108
1957.[TCP] SourcePort:1080,DestinationPort:4423
1958.[TCP] SourcePort:44230,DestinationPort:108
1959.[TCP] SourcePort:443,DestinationPort:3445
1960.[TCP] SourcePort:443,DestinationPort:3445
1961.[TCP] SourcePort:1080,DestinationPort:4423
1962.[TCP] SourcePort:44230,DestinationPort:108
1963.[TCP] SourcePort:443,DestinationPort:3445
1964.[TCP] SourcePort:1080,DestinationPort:4423
1965.[TCP] SourcePort:44230,DestinationPort:108
1966.[TCP] SourcePort:1080,DestinationPort:4423
1967.[TCP] SourcePort:44230,DestinationPort:108
1968.[TCP] SourcePort:443,DestinationPort:3445
1969.[TCP] SourcePort:443,DestinationPort:3445
1970.[TCP] SourcePort:1080,DestinationPort:4423
1971.[TCP] SourcePort:44230,DestinationPort:108
1972.[TCP] SourcePort:443,DestinationPort:3445
1973.[TCP] SourcePort:1080,DestinationPort:4423
1974.[TCP] SourcePort:44230,DestinationPort:108
1975.[TCP] SourcePort:1080,DestinationPort:4423
1976.[TCP] SourcePort:44230,DestinationPort:108
1977.[TCP] SourcePort:443,DestinationPort:3444
1978.[TCP] SourcePort:1080,DestinationPort:4422
1979.[TCP] SourcePort:44222,DestinationPort:108
1980.[TCP] SourcePort:443,DestinationPort:3444
1981.[TCP] SourcePort:443,DestinationPort:3444
1982.[TCP] SourcePort:443,DestinationPort:3444
1983.[TCP] SourcePort:1080,DestinationPort:4422
1984.[TCP] SourcePort:44222,DestinationPort:108
1985.[TCP] SourcePort:1080,DestinationPort:4422
1986.[TCP] SourcePort:44222,DestinationPort:108
1987.[TCP] SourcePort:443,DestinationPort:3444
1988.[TCP] SourcePort:1080,DestinationPort:4422
1989.[TCP] SourcePort:44222,DestinationPort:108
1990.[TCP] SourcePort:443,DestinationPort:3444
1991.[TCP] SourcePort:1080,DestinationPort:4422
1992.[TCP] SourcePort:44222,DestinationPort:108
1993.[TCP] SourcePort:443,DestinationPort:3444
1994.[TCP] SourcePort:443,DestinationPort:3444
1995.[TCP] SourcePort:1080,DestinationPort:4422
1996.[TCP] SourcePort:44222,DestinationPort:108
1997.[TCP] SourcePort:1080,DestinationPort:4422
1998.[TCP] SourcePort:443,DestinationPort:3444
1999.[TCP] SourcePort:44222,DestinationPort:108
2000.[TCP] SourcePort:443,DestinationPort:3444
2001.[TCP] SourcePort:1080,DestinationPort:4422
2002.[TCP] SourcePort:44222,DestinationPort:108
2003.[TCP] SourcePort:443,DestinationPort:3444
2004.[TCP] SourcePort:1080,DestinationPort:4422
2005.[TCP] SourcePort:44222,DestinationPort:108
2006.[TCP] SourcePort:1080,DestinationPort:4422
2007.[TCP] SourcePort:44222,DestinationPort:108
2008.[TCP] SourcePort:443,DestinationPort:3444
2009.[TCP] SourcePort:1080,DestinationPort:4422
2010.[TCP] SourcePort:44222,DestinationPort:108
2011.[TCP] SourcePort:443,DestinationPort:3444
2012.[TCP] SourcePort:1080,DestinationPort:4421
2013.[TCP] SourcePort:44218,DestinationPort:108
2014.[TCP] SourcePort:443,DestinationPort:3444
2015.[TCP] SourcePort:1080,DestinationPort:4421
2016.[TCP] SourcePort:443,DestinationPort:3444
2017.[TCP] SourcePort:44218,DestinationPort:108
2018.[TCP] SourcePort:1080,DestinationPort:4421
2019.[TCP] SourcePort:44218,DestinationPort:108
2020.[TCP] SourcePort:443,DestinationPort:3444
2021.[TCP] SourcePort:1080,DestinationPort:4422
2022.[TCP] SourcePort:44222,DestinationPort:108
2023.[TCP] SourcePort:443,DestinationPort:3444
2024.[TCP] SourcePort:1080,DestinationPort:4422
2025.[TCP] SourcePort:44222,DestinationPort:108
2026.[TCP] SourcePort:443,DestinationPort:3444
2027.[TCP] SourcePort:443,DestinationPort:3444
2028.[TCP] SourcePort:1080,DestinationPort:4422
2029.[TCP] SourcePort:44222,DestinationPort:108
2030.[TCP] SourcePort:1080,DestinationPort:4422
2031.[TCP] SourcePort:44222,DestinationPort:108
2032.[TCP] SourcePort:443,DestinationPort:3444
2033.[TCP] SourcePort:1080,DestinationPort:4422
2034.[TCP] SourcePort:44222,DestinationPort:108
2035.[TCP] SourcePort:443,DestinationPort:3444
2036.[TCP] SourcePort:1080,DestinationPort:4422
2037.[TCP] SourcePort:44222,DestinationPort:108
2038.[TCP] SourcePort:443,DestinationPort:3444
2039.[TCP] SourcePort:1080,DestinationPort:4422
2040.[TCP] SourcePort:44222,DestinationPort:108
2041.[TCP] SourcePort:443,DestinationPort:3444
2042.[TCP] SourcePort:443,DestinationPort:3444
2043.[TCP] SourcePort:1080,DestinationPort:4422
2044.[TCP] SourcePort:44222,DestinationPort:108
2045.[TCP] SourcePort:443,DestinationPort:3444
2046.[TCP] SourcePort:1080,DestinationPort:4422
2047.[TCP] SourcePort:44222,DestinationPort:108
2048.[TCP] SourcePort:443,DestinationPort:3444
2049.[TCP] SourcePort:1080,DestinationPort:4422
2050.[TCP] SourcePort:44222,DestinationPort:108
2051.[TCP] SourcePort:443,DestinationPort:3444
2052.[TCP] SourcePort:1080,DestinationPort:4422
2053.[TCP] SourcePort:44222,DestinationPort:108
2054.[TCP] SourcePort:443,DestinationPort:3444
2055.[TCP] SourcePort:1080,DestinationPort:4422
2056.[TCP] SourcePort:44222,DestinationPort:108
2057.[TCP] SourcePort:443,DestinationPort:3444
2058.[TCP] SourcePort:1080,DestinationPort:4421
2059.[TCP] SourcePort:44218,DestinationPort:108
2060.[TCP] SourcePort:443,DestinationPort:3444
2061.[TCP] SourcePort:1080,DestinationPort:4421
2062.[TCP] SourcePort:44218,DestinationPort:108
2063.[TCP] SourcePort:443,DestinationPort:3444
2064.[TCP] SourcePort:1080,DestinationPort:4421
2065.[TCP] SourcePort:443,DestinationPort:3444
2066.[TCP] SourcePort:44218,DestinationPort:108
2067.[TCP] SourcePort:1080,DestinationPort:4421
2068.[TCP] SourcePort:44218,DestinationPort:108
2069.[TCP] SourcePort:443,DestinationPort:3444
2070.[TCP] SourcePort:443,DestinationPort:3444
2071.[TCP] SourcePort:443,DestinationPort:3444
2072.[TCP] SourcePort:443,DestinationPort:3444
2073.[TCP] SourcePort:443,DestinationPort:3444
2074.[TCP] SourcePort:443,DestinationPort:3444
2075.[TCP] SourcePort:443,DestinationPort:3444
2076.[TCP] SourcePort:443,DestinationPort:3444
2077.[TCP] SourcePort:443,DestinationPort:3444
2078.[TCP] SourcePort:443,DestinationPort:3444
2079.[TCP] SourcePort:443,DestinationPort:3444
2080.[TCP] SourcePort:443,DestinationPort:3444
2081.[TCP] SourcePort:443,DestinationPort:3444
2082.[TCP] SourcePort:443,DestinationPort:3444
2083.[TCP] SourcePort:443,DestinationPort:3444
2084.[TCP] SourcePort:443,DestinationPort:3444
2085.[TCP] SourcePort:1080,DestinationPort:4422
2086.[TCP] SourcePort:44222,DestinationPort:108
2087.[TCP] SourcePort:443,DestinationPort:3444
2088.[TCP] SourcePort:1080,DestinationPort:4422
2089.[TCP] SourcePort:44222,DestinationPort:108
2090.[TCP] SourcePort:443,DestinationPort:3444
2091.[TCP] SourcePort:1080,DestinationPort:4422
2092.[TCP] SourcePort:44222,DestinationPort:108
2093.[TCP] SourcePort:443,DestinationPort:3444
2094.[TCP] SourcePort:1080,DestinationPort:4422
2095.[TCP] SourcePort:44222,DestinationPort:108
2096.[TCP] SourcePort:443,DestinationPort:3444
2097.[TCP] SourcePort:443,DestinationPort:3444
2098.[TCP] SourcePort:1080,DestinationPort:4422
2099.[TCP] SourcePort:44222,DestinationPort:108
2100.[TCP] SourcePort:1080,DestinationPort:4422
2101.[TCP] SourcePort:44222,DestinationPort:108
2102.[TCP] SourcePort:443,DestinationPort:3444
2103.[TCP] SourcePort:443,DestinationPort:3444
2104.[TCP] SourcePort:44230,DestinationPort:108
2105.[TCP] SourcePort:1080,DestinationPort:4423
2106.[TCP] SourcePort:443,DestinationPort:3444
2107.[TCP] SourcePort:1080,DestinationPort:4422
2108.[TCP] SourcePort:44222,DestinationPort:108
2109.[TCP] SourcePort:44214,DestinationPort:108
2110.[TCP] SourcePort:1080,DestinationPort:4421
2111.[TCP] SourcePort:443,DestinationPort:3444
2112.[TCP] SourcePort:1080,DestinationPort:4421
2113.[TCP] SourcePort:44218,DestinationPort:108
2114.[TCP] SourcePort:443,DestinationPort:3444
2115.[TCP] SourcePort:1080,DestinationPort:4422
2116.[TCP] SourcePort:44222,DestinationPort:108
2117.[TCP] SourcePort:443,DestinationPort:3445
2118.[TCP] SourcePort:1080,DestinationPort:4423
2119.[TCP] SourcePort:44230,DestinationPort:108
2120.[TCP] SourcePort:443,DestinationPort:3445
2121.[TCP] SourcePort:443,DestinationPort:3445
2122.[TCP] SourcePort:1080,DestinationPort:4423
2123.[TCP] SourcePort:44230,DestinationPort:108
2124.[TCP] SourcePort:443,DestinationPort:3445
2125.[TCP] SourcePort:1080,DestinationPort:4423
2126.[TCP] SourcePort:44230,DestinationPort:108
2127.[TCP] SourcePort:443,DestinationPort:3445
2128.[TCP] SourcePort:1080,DestinationPort:4423
2129.[TCP] SourcePort:44230,DestinationPort:108
2130.[TCP] SourcePort:443,DestinationPort:3445
2131.[TCP] SourcePort:1080,DestinationPort:4423
2132.[TCP] SourcePort:44230,DestinationPort:108
2133.[TCP] SourcePort:443,DestinationPort:3445
2134.[TCP] SourcePort:443,DestinationPort:3445
2135.[TCP] SourcePort:1080,DestinationPort:4423
2136.[TCP] SourcePort:44230,DestinationPort:108
2137.[TCP] SourcePort:443,DestinationPort:3445
2138.[TCP] SourcePort:1080,DestinationPort:4423
2139.[TCP] SourcePort:44230,DestinationPort:108
2140.[TCP] SourcePort:443,DestinationPort:3445
2141.[TCP] SourcePort:1080,DestinationPort:4423
2142.[TCP] SourcePort:44230,DestinationPort:108
2143.[TCP] SourcePort:443,DestinationPort:3444
2144.[TCP] SourcePort:443,DestinationPort:3444
2145.[TCP] SourcePort:443,DestinationPort:3444
2146.[TCP] SourcePort:1080,DestinationPort:4421
2147.[TCP] SourcePort:44214,DestinationPort:108
2148.[TCP] SourcePort:1080,DestinationPort:4421
2149.[TCP] SourcePort:44214,DestinationPort:108
2150.[TCP] SourcePort:1080,DestinationPort:4421
2151.[TCP] SourcePort:44214,DestinationPort:108
2152.[TCP] SourcePort:1080,DestinationPort:4421
2153.[TCP] SourcePort:443,DestinationPort:3445
2154.[TCP] SourcePort:1080,DestinationPort:4423
2155.[TCP] SourcePort:44230,DestinationPort:108
2156.[TCP] SourcePort:443,DestinationPort:3445
2157.[TCP] SourcePort:443,DestinationPort:3445
2158.[TCP] SourcePort:443,DestinationPort:3445
2159.[TCP] SourcePort:443,DestinationPort:3445
2160.[TCP] SourcePort:1080,DestinationPort:4423
